date_raw,time_raw,river_level,raw_water_pump_duty,raw_water_flow,raw_water_ntu,raw_water_color,raw_water_ph,filtered_ntu,clear_well_level,treated_ph,treated_ntu,treated_color,chlorine_residual,alum_feed_rate,alum_dosage,treated_water_pump_duty,treated_water_flow,tank_18ml_level,tank_18ml_flow,remarks,source_file,source_sheet,available_time_raw,available_river_level,available_raw_water_pump_duty,available_raw_water_flow,available_raw_water_ntu,available_raw_water_color,available_raw_water_ph,available_filtered_ntu,available_clear_well_level,available_treated_ph,available_treated_ntu,available_treated_color,available_chlorine_residual,available_alum_feed_rate,available_alum_dosage,available_treated_water_pump_duty,available_treated_water_flow,available_tank_18ml_level,available_tank_18ml_flow,available_remarks,base_date,timestamp,raw_water_pump_count,treated_water_pump_count,is_backwash_event,is_treated_ntu_exceedance,operating_date,year,month,day,hour,weekday,sampling_gap_hours,missing_river_level,missing_raw_water_flow,missing_raw_water_ntu,missing_raw_water_color,missing_raw_water_ph,missing_filtered_ntu,missing_clear_well_level,missing_treated_ph,missing_treated_ntu,missing_treated_color,missing_chlorine_residual,missing_alum_feed_rate,missing_alum_dosage,missing_treated_water_flow,missing_tank_18ml_level,missing_tank_18ml_flow,outlier_river_level,outlier_raw_water_flow,outlier_raw_water_ntu,outlier_raw_water_color,outlier_raw_water_ph,outlier_filtered_ntu,outlier_clear_well_level,outlier_treated_ph,outlier_treated_ntu,outlier_treated_color,outlier_chlorine_residual,outlier_alum_feed_rate,outlier_alum_dosage,outlier_treated_water_flow,outlier_tank_18ml_level,outlier_tank_18ml_flow,outlier_raw_water_pump_count,outlier_treated_water_pump_count
2025-05-23,01:00,3.75,,49.8,17.0,162.0,,0.03,3.82,,0.5,5.0,,,,,44.7,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-23,2025-05-24 01:00:00,,,False,False,2025-05-23,2025,5,24,1,5,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-23,03:00,3.74,,49.4,18.0,177.0,,0.04,3.82,,0.5,5.0,,,,,44.8,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-23,2025-05-24 03:00:00,,,False,False,2025-05-23,2025,5,24,3,5,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-23,05:00,3.74,,49.1,18.0,177.0,,0.04,3.82,,0.52,5.0,,,,,44.8,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-23,2025-05-24 05:00:00,,,False,False,2025-05-23,2025,5,24,5,5,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-24,07:00,3.92,,49.8,30.0,245.0,,0.04,3.79,,0.51,5.0,,,,,43.0,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-24,2025-05-24 07:00:00,,,False,False,2025-05-24,2025,5,24,7,5,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-24,09:00,3.9,,49.6,26.0,240.0,,0.04,3.79,,0.51,5.0,,,,,43.8,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-24,2025-05-24 09:00:00,,,False,False,2025-05-24,2025,5,24,9,5,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-24,11:00,3.89,,49.6,19.0,230.0,,0.04,3.79,,0.54,5.0,,,,,43.8,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-24,2025-05-24 11:00:00,,,False,False,2025-05-24,2025,5,24,11,5,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-24,13:00,3.87,,48.9,25.0,240.0,,0.04,3.79,,0.54,5.0,,,,,43.1,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-24,2025-05-24 13:00:00,,,False,False,2025-05-24,2025,5,24,13,5,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-24,15:00,3.68,,49.0,21.0,230.0,,0.04,3.82,,0.54,5.0,,,,,44.8,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-24,2025-05-24 15:00:00,,,False,False,2025-05-24,2025,5,24,15,5,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-24,17:00,3.7,,48.9,30.0,245.0,,0.04,3.82,,0.53,5.0,,,,,45.1,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-24,2025-05-24 17:00:00,,,False,False,2025-05-24,2025,5,24,17,5,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-24,19:00,3.83,,48.7,22.0,230.0,,0.04,3.82,,0.53,5.0,,,,,45.1,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-24,2025-05-24 19:00:00,,,False,False,2025-05-24,2025,5,24,19,5,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-24,21:00,3.81,,48.8,22.0,230.0,,0.04,3.82,,0.53,5.0,,,,,45.3,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-24,2025-05-24 21:00:00,,,False,False,2025-05-24,2025,5,24,21,5,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-24,23:00,3.77,,48.7,19.0,209.0,,0.04,3.82,,0.52,5.0,,,,,45.2,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-24,2025-05-24 23:00:00,,,False,False,2025-05-24,2025,5,24,23,5,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-24,01:00,3.74,,48.5,18.0,190.0,,0.04,3.78,,0.54,5.0,,,,,45.3,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-24,2025-05-25 01:00:00,,,False,False,2025-05-24,2025,5,25,1,6,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-24,03:00,3.71,,48.3,18.0,190.0,,0.04,3.78,,0.54,5.0,,,,,45.2,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-24,2025-05-25 03:00:00,,,False,False,2025-05-24,2025,5,25,3,6,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-24,05:00,3.7,,48.2,17.0,184.0,,0.04,3.78,,0.54,5.0,,,,,45.2,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-24,2025-05-25 05:00:00,,,False,False,2025-05-24,2025,5,25,5,6,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-25,07:00,3.68,,48.3,42.0,384.0,,0.04,3.66,,0.56,5.0,,,,,45.1,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-25,2025-05-25 07:00:00,,,False,False,2025-05-25,2025,5,25,7,6,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-25,09:00,3.72,,48.5,20.0,230.0,,0.04,3.72,,0.56,5.0,,,,,45.3,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-25,2025-05-25 09:00:00,,,False,False,2025-05-25,2025,5,25,9,6,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-25,11:00,3.74,,48.3,16.0,196.0,,0.04,3.83,,0.56,5.0,,,,,45.3,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-25,2025-05-25 11:00:00,,,False,False,2025-05-25,2025,5,25,11,6,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-25,13:00,3.73,,47.9,15.0,190.0,,0.04,3.83,,0.56,5.0,,,,,45.4,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-25,2025-05-25 13:00:00,,,False,False,2025-05-25,2025,5,25,13,6,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-25,15:00,3.7,,48.3,15.0,190.0,,0.04,3.83,,0.55,5.0,,,,,45.2,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-25,2025-05-25 15:00:00,,,False,False,2025-05-25,2025,5,25,15,6,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-25,17:00,3.71,,48.5,19.0,230.0,,0.04,3.82,,0.55,5.0,,,,,45.3,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-25,2025-05-25 17:00:00,,,False,False,2025-05-25,2025,5,25,17,6,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-25,19:00,3.85,,48.9,16.0,190.0,,0.04,3.48,,0.55,5.0,,,,,45.3,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-25,2025-05-25 19:00:00,,,False,False,2025-05-25,2025,5,25,19,6,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-25,21:00,3.91,,48.8,15.0,190.0,,0.04,3.55,,0.54,5.0,,,,,44.9,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-25,2025-05-25 21:00:00,,,False,False,2025-05-25,2025,5,25,21,6,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-25,23:00,3.84,,48.5,17.0,204.0,,0.04,3.5,,0.55,5.0,,,,,45.0,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-25,2025-05-25 23:00:00,,,False,False,2025-05-25,2025,5,25,23,6,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-25,01:00,3.8,,48.2,20.0,215.0,,0.04,3.64,,0.55,5.0,,,,,45.0,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-25,2025-05-26 01:00:00,,,False,False,2025-05-25,2025,5,26,1,0,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-25,03:00,3.76,,48.0,22.0,221.0,,0.04,3.78,,0.55,5.0,,,,,45.0,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-25,2025-05-26 03:00:00,,,False,False,2025-05-25,2025,5,26,3,0,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-25,05:00,3.74,,47.7,25.0,254.0,,0.04,3.56,,0.55,5.0,,,,,45.0,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-25,2025-05-26 05:00:00,,,False,False,2025-05-25,2025,5,26,5,0,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26,07:00,3.8,,48.0,19.0,230.0,,0.04,3.62,,0.58,5.0,,,,,45.0,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-26,2025-05-26 07:00:00,,,False,False,2025-05-26,2025,5,26,7,0,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26,09:00,4.05,,48.0,15.0,190.0,,0.05,3.78,,0.58,5.0,,,,,45.2,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-26,2025-05-26 09:00:00,,,False,False,2025-05-26,2025,5,26,9,0,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26,11:00,3.91,,48.0,17.0,200.0,,0.05,3.83,,0.57,5.0,,,,,45.2,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-26,2025-05-26 11:00:00,,,False,False,2025-05-26,2025,5,26,11,0,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26,13:00,3.8,,48.3,16.0,200.0,,0.05,3.83,,0.55,5.0,,,,,45.0,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-26,2025-05-26 13:00:00,,,False,False,2025-05-26,2025,5,26,13,0,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26,15:00,3.8,,48.2,15.0,190.0,,0.05,3.78,,0.55,5.0,,,,,48.0,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-26,2025-05-26 15:00:00,,,False,False,2025-05-26,2025,5,26,15,0,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26,17:00,3.77,,48.5,16.0,200.0,,0.05,3.75,,0.55,5.0,,,,,48.0,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-26,2025-05-26 17:00:00,,,False,False,2025-05-26,2025,5,26,17,0,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26,19:00,3.76,,48.5,16.0,200.0,,0.05,3.75,,0.55,5.0,,,,,48.0,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-26,2025-05-26 19:00:00,,,False,False,2025-05-26,2025,5,26,19,0,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26,21:00,3.96,,48.5,12.0,150.0,,0.05,3.56,,0.54,5.0,,,,,45.0,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-26,2025-05-26 21:00:00,,,False,False,2025-05-26,2025,5,26,21,0,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26,23:00,3.76,,48.3,17.0,189.0,,0.05,3.64,,0.54,5.0,,,,,44.7,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-26,2025-05-26 23:00:00,,,False,False,2025-05-26,2025,5,26,23,0,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26,01:00,3.72,,48.5,17.0,189.0,,0.05,3.68,,0.54,5.0,,,,,45.0,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-26,2025-05-27 01:00:00,,,False,False,2025-05-26,2025,5,27,1,1,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26,03:00,3.7,,48.4,15.0,164.0,,0.05,3.74,,0.54,5.0,,,,,45.1,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-26,2025-05-27 03:00:00,,,False,False,2025-05-26,2025,5,27,3,1,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26,05:00,3.68,,48.5,12.0,152.0,,0.05,3.82,,0.54,5.0,,,,,47.9,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-26,2025-05-27 05:00:00,,,False,False,2025-05-26,2025,5,27,5,1,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-27,07:00,3.77,,48.3,12.0,150.0,,0.03,3.82,,0.56,5.0,,,,,45.0,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-27,2025-05-27 07:00:00,,,False,False,2025-05-27,2025,5,27,7,1,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-27,09:00,4.18,,48.5,16.0,200.0,,0.03,3.82,,0.56,5.0,,,,,45.2,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-27,2025-05-27 09:00:00,,,False,False,2025-05-27,2025,5,27,9,1,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-27,11:00,4.06,,48.3,18.0,213.0,,0.03,3.81,,0.56,5.0,,,,,45.2,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-27,2025-05-27 11:00:00,,,False,False,2025-05-27,2025,5,27,11,1,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-27,13:00,3.92,,48.3,16.0,200.0,,0.03,3.82,,0.56,5.0,,,,,45.3,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-27,2025-05-27 13:00:00,,,False,False,2025-05-27,2025,5,27,13,1,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-27,15:00,3.84,,48.0,15.0,185.0,,0.03,3.82,,0.2,5.0,,,,,45.2,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-27,2025-05-27 15:00:00,,,False,False,2025-05-27,2025,5,27,15,1,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-27,17:00,3.72,,48.0,15.0,185.0,,0.03,3.78,,0.18,5.0,,,,,45.2,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-27,2025-05-27 17:00:00,,,False,False,2025-05-27,2025,5,27,17,1,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-27,19:00,3.72,,48.0,16.0,200.0,,0.03,3.72,,0.15,5.0,,,,,45.2,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-27,2025-05-27 19:00:00,,,False,False,2025-05-27,2025,5,27,19,1,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-27,21:00,3.81,,47.0,15.0,185.0,,0.03,3.68,,0.15,5.0,,,,,45.1,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-27,2025-05-27 21:00:00,,,False,False,2025-05-27,2025,5,27,21,1,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-27,23:00,3.83,,47.3,19.0,220.0,,0.03,3.83,,0.15,5.0,,,,,45.3,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-27,2025-05-27 23:00:00,,,False,False,2025-05-27,2025,5,27,23,1,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-27,01:00,3.64,,47.3,19.0,220.0,,0.03,3.83,,0.16,5.0,,,,,45.2,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-27,2025-05-28 01:00:00,,,False,False,2025-05-27,2025,5,28,1,2,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-27,03:00,3.62,,48.0,15.0,185.0,,0.03,3.81,,0.16,5.0,,,,,45.2,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-27,2025-05-28 03:00:00,,,False,False,2025-05-27,2025,5,28,3,2,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-27,05:00,3.61,,48.3,15.0,185.0,,0.03,3.83,,0.15,5.0,,,,,45.1,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-27,2025-05-28 05:00:00,,,False,False,2025-05-27,2025,5,28,5,2,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-28,07:00,3.65,,48.3,15.0,185.0,,0.03,3.8,,0.15,5.0,,,,,45.3,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-28,2025-05-28 07:00:00,,,False,False,2025-05-28,2025,5,28,7,2,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-28,09:00,3.69,,47.6,14.0,185.0,,0.03,3.79,,0.15,5.0,,,,,45.5,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-28,2025-05-28 09:00:00,,,False,False,2025-05-28,2025,5,28,9,2,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-28,11:00,4.02,,48.1,16.0,194.0,,0.04,3.52,,0.2,5.0,,,,,45.3,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-28,2025-05-28 11:00:00,,,False,False,2025-05-28,2025,5,28,11,2,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-28,13:00,3.81,,48.2,14.0,185.0,,0.04,3.6,,0.14,5.0,,,,,45.1,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-28,2025-05-28 13:00:00,,,False,False,2025-05-28,2025,5,28,13,2,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-28,15:00,3.69,,47.6,18.0,200.0,,0.04,3.46,,0.14,5.0,,,,,44.7,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-28,2025-05-28 15:00:00,,,False,False,2025-05-28,2025,5,28,15,2,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-28,17:00,3.66,,48.3,17.0,200.0,,0.04,3.63,,0.14,5.0,,,,,44.6,,,,JBALB_May2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,2025-05-28,2025-05-28 17:00:00,,,False,False,2025-05-28,2025,5,28,17,2,2.0,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
