gap_id,gap_days,gap_start,gap_end,gap_start_operating_date,gap_end_operating_date,masked_points,fit_end,training_origin_count,training_label_end,gate_source,model,origin,horizon,target_timestamp,actual,prediction
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 05:00:00,10,2025-10-03 15:00:00,0.74,0.9152865409851074
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 05:00:00,12,2025-10-03 17:00:00,1.41,1.0664902925491333
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 07:00:00,2,2025-10-03 09:00:00,0.6,0.5218095779418945
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 07:00:00,4,2025-10-03 11:00:00,0.61,0.5930286645889282
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 07:00:00,6,2025-10-03 13:00:00,0.64,0.8101680874824524
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 07:00:00,8,2025-10-03 15:00:00,0.74,0.915286660194397
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 07:00:00,10,2025-10-03 17:00:00,1.41,1.0664901733398438
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 07:00:00,12,2025-10-03 19:00:00,1.34,0.9136337637901306
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 09:00:00,2,2025-10-03 11:00:00,0.61,0.5929567217826843
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 09:00:00,4,2025-10-03 13:00:00,0.64,0.8101400136947632
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 09:00:00,6,2025-10-03 15:00:00,0.74,0.9152793288230896
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 09:00:00,8,2025-10-03 17:00:00,1.41,1.0664900541305542
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 09:00:00,10,2025-10-03 19:00:00,1.34,0.9136315584182739
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 09:00:00,12,2025-10-03 21:00:00,1.17,0.842842698097229
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 11:00:00,2,2025-10-03 13:00:00,0.64,0.8101027607917786
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 11:00:00,4,2025-10-03 15:00:00,0.74,0.9152581691741943
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 11:00:00,6,2025-10-03 17:00:00,1.41,1.0664888620376587
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 11:00:00,8,2025-10-03 19:00:00,1.34,0.913624107837677
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 11:00:00,10,2025-10-03 21:00:00,1.17,0.8428239822387695
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 11:00:00,12,2025-10-03 23:00:00,0.83,1.2215981483459473
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 13:00:00,2,2025-10-03 15:00:00,0.74,0.9152823686599731
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 13:00:00,4,2025-10-03 17:00:00,1.41,1.0664894580841064
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 13:00:00,6,2025-10-03 19:00:00,1.34,0.9136265516281128
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 13:00:00,8,2025-10-03 21:00:00,1.17,0.8428343534469604
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 13:00:00,10,2025-10-03 23:00:00,0.83,1.2215981483459473
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 13:00:00,12,2025-10-04 01:00:00,0.62,1.1837998628616333
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 15:00:00,2,2025-10-03 17:00:00,1.41,1.066489577293396
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 15:00:00,4,2025-10-03 19:00:00,1.34,0.9136285185813904
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 15:00:00,6,2025-10-03 21:00:00,1.17,0.8428342938423157
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 15:00:00,8,2025-10-03 23:00:00,0.83,1.2215981483459473
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 15:00:00,10,2025-10-04 01:00:00,0.62,1.1837998628616333
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 15:00:00,12,2025-10-04 03:00:00,0.54,1.1254949569702148
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 17:00:00,2,2025-10-03 19:00:00,1.34,0.9135844707489014
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 17:00:00,4,2025-10-03 21:00:00,1.17,0.8428418040275574
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 17:00:00,6,2025-10-03 23:00:00,0.83,1.2215981483459473
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 17:00:00,8,2025-10-04 01:00:00,0.62,1.1837998628616333
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 17:00:00,10,2025-10-04 03:00:00,0.54,1.1254949569702148
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 17:00:00,12,2025-10-04 05:00:00,0.48,1.093782901763916
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 19:00:00,2,2025-10-03 21:00:00,1.17,0.8435147404670715
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 19:00:00,4,2025-10-03 23:00:00,0.83,1.2215981483459473
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 19:00:00,6,2025-10-04 01:00:00,0.62,1.1837998628616333
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 19:00:00,8,2025-10-04 03:00:00,0.54,1.1254949569702148
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 19:00:00,10,2025-10-04 05:00:00,0.48,1.0937831401824951
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 19:00:00,12,2025-10-04 07:00:00,1.5,1.9056233167648315
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 21:00:00,2,2025-10-03 23:00:00,0.83,1.2215980291366577
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 21:00:00,4,2025-10-04 01:00:00,0.62,1.1837992668151855
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 21:00:00,6,2025-10-04 03:00:00,0.54,1.1254936456680298
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 21:00:00,8,2025-10-04 05:00:00,0.48,1.0937817096710205
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 21:00:00,10,2025-10-04 07:00:00,1.5,1.9056233167648315
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 21:00:00,12,2025-10-04 09:00:00,1.68,2.6019763946533203
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 23:00:00,2,2025-10-04 01:00:00,0.62,1.1837995052337646
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 23:00:00,4,2025-10-04 03:00:00,0.54,1.1254932880401611
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 23:00:00,6,2025-10-04 05:00:00,0.48,1.0937740802764893
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 23:00:00,8,2025-10-04 07:00:00,1.5,1.9056233167648315
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 23:00:00,10,2025-10-04 09:00:00,1.68,2.6019763946533203
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-03 23:00:00,12,2025-10-04 11:00:00,1.75,1.342241644859314
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 01:00:00,2,2025-10-04 03:00:00,0.54,1.1254947185516357
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 01:00:00,4,2025-10-04 05:00:00,0.48,1.093782901763916
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 01:00:00,6,2025-10-04 07:00:00,1.5,1.9056233167648315
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 01:00:00,8,2025-10-04 09:00:00,1.68,2.6019763946533203
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 01:00:00,10,2025-10-04 11:00:00,1.75,1.3422417640686035
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 01:00:00,12,2025-10-04 13:00:00,1.22,1.0224697589874268
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 03:00:00,2,2025-10-04 05:00:00,0.48,1.093782663345337
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 03:00:00,4,2025-10-04 07:00:00,1.5,1.9056233167648315
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 03:00:00,6,2025-10-04 09:00:00,1.68,2.6019763946533203
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 03:00:00,8,2025-10-04 11:00:00,1.75,1.3422417640686035
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 03:00:00,10,2025-10-04 13:00:00,1.22,1.0224769115447998
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 03:00:00,12,2025-10-04 15:00:00,1.06,0.8462561964988708
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 05:00:00,2,2025-10-04 07:00:00,1.5,1.9056233167648315
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 05:00:00,4,2025-10-04 09:00:00,1.68,2.6019763946533203
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 05:00:00,6,2025-10-04 11:00:00,1.75,1.3422417640686035
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 05:00:00,8,2025-10-04 13:00:00,1.22,1.022481083869934
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 05:00:00,10,2025-10-04 15:00:00,1.06,0.8464950323104858
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 05:00:00,12,2025-10-04 17:00:00,0.97,0.7854929566383362
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 07:00:00,2,2025-10-04 09:00:00,1.68,2.6019763946533203
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 07:00:00,4,2025-10-04 11:00:00,1.75,1.3422669172286987
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 07:00:00,6,2025-10-04 13:00:00,1.22,1.0412534475326538
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 07:00:00,8,2025-10-04 15:00:00,1.06,0.8469558358192444
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 07:00:00,10,2025-10-04 17:00:00,0.97,0.7872675657272339
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 07:00:00,12,2025-10-04 19:00:00,0.99,0.7885493636131287
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 09:00:00,2,2025-10-04 11:00:00,1.75,1.3423229455947876
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 09:00:00,4,2025-10-04 13:00:00,1.22,1.0897879600524902
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 09:00:00,6,2025-10-04 15:00:00,1.06,1.9553927183151245
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 09:00:00,8,2025-10-04 17:00:00,0.97,1.9001599550247192
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 09:00:00,10,2025-10-04 19:00:00,0.99,1.8280749320983887
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 09:00:00,12,2025-10-04 21:00:00,1.08,1.8289061784744263
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 11:00:00,2,2025-10-04 13:00:00,1.22,2.9787302017211914
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 11:00:00,4,2025-10-04 15:00:00,1.06,2.851682662963867
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 11:00:00,6,2025-10-04 17:00:00,0.97,2.805424928665161
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 11:00:00,8,2025-10-04 19:00:00,0.99,2.7403950691223145
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 11:00:00,10,2025-10-04 21:00:00,1.08,2.6550135612487793
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 11:00:00,12,2025-10-04 23:00:00,1.16,2.5394198894500732
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 13:00:00,2,2025-10-04 15:00:00,1.06,0.8463496565818787
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 13:00:00,4,2025-10-04 17:00:00,0.97,0.7870854139328003
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 13:00:00,6,2025-10-04 19:00:00,0.99,0.7885331511497498
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 13:00:00,8,2025-10-04 21:00:00,1.08,0.9289987087249756
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 13:00:00,10,2025-10-04 23:00:00,1.16,1.0177464485168457
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 13:00:00,12,2025-10-05 01:00:00,0.98,1.0171438455581665
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 15:00:00,2,2025-10-04 17:00:00,0.97,0.7871295213699341
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 15:00:00,4,2025-10-04 19:00:00,0.99,0.788549542427063
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 15:00:00,6,2025-10-04 21:00:00,1.08,0.9289977550506592
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 15:00:00,8,2025-10-04 23:00:00,1.16,1.0177463293075562
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 15:00:00,10,2025-10-05 01:00:00,0.98,1.017143964767456
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 15:00:00,12,2025-10-05 03:00:00,0.84,0.9626917243003845
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 17:00:00,2,2025-10-04 19:00:00,0.99,0.7885518670082092
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 17:00:00,4,2025-10-04 21:00:00,1.08,0.9289979934692383
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 17:00:00,6,2025-10-04 23:00:00,1.16,1.0177459716796875
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 17:00:00,8,2025-10-05 01:00:00,0.98,1.0171425342559814
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 17:00:00,10,2025-10-05 03:00:00,0.84,0.9626908898353577
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,MoE,2025-10-04 17:00:00,12,2025-10-05 05:00:00,0.78,0.809618353843689
